Date,Stocks_Avg_Return,Cryptos_Avg_Return,Stocks_Avg_Volatility,Cryptos_Avg_Volatility,Stocks_Total_Volume,Cryptos_Total_Volume
2020-01-02,,,1.214944839477538,140.37519073486328,359041900,28834792721
2020-01-06,0.016731053656084734,0.12239610064268819,1.5858891805013033,190.41138458251953,351618200,32370008719
2020-01-10,0.027897240667605402,0.0243917234583075,1.067112604777024,224.2131118774414,392111300,37799400047
2020-01-17,0.028310928929948232,0.13981848571746563,1.0794982910156297,145.5496368408203,422198900,51369231146
2020-01-24,0.034478574626119494,-0.04970825698882435,1.71221923828125,127.69293975830078,437165600,35055584188
2020-01-27,-0.019777328697076733,0.0516565608723231,1.5609448750813755,193.2198944091797,436631500,39651814538
2020-01-28,0.01927579608809187,0.04109521555175775,1.4018885294596355,227.88741302490234,395221500,46171619467
2020-02-07,0.15043354779563853,0.15478236689776512,2.340498606363932,59.775299072265625,475542500,51196161723
2020-02-11,0.022751555957053467,0.0505088211651372,1.8318888346354214,249.3236465454102,384705700,54612755352
2020-02-12,0.006289854233769501,0.0684266366371858,1.4813868204752652,113.86309814453125,360753900,67989353216
2020-02-14,0.008052976569308331,0.034763922643638,1.4237785339355444,109.37791442871094,367643100,66896517625
2020-02-18,0.02146400844298663,-0.01224711025859445,1.7418899536132812,275.6424865722656,457168700,73782501140
2020-02-21,0.0010935965394221342,-0.05144318283663195,2.4963340759277344,72.29362487792969,437202000,61798140805
2020-02-26,-0.08543932614062633,-0.1198485602219993,2.6786677042643228,339.3673553466797,513829300,76655667963
2020-03-05,-0.032271721545205634,0.022587726566376948,2.13877741495768,197.2616729736328,445327300,57899346382
2020-03-27,-0.15225495096722988,-0.35158618044508083,2.105499267578127,166.5497589111328,527635800,45981884996
2020-03-30,0.012788069991835333,-0.006945690301851,2.09639104207357,311.2916069030762,470469900,48942774831
2020-04-01,-0.041385729544275,0.02402942952625885,2.5284996032714795,208.0519027709961,458954400,52802990701
2020-04-06,0.0695431002531056,0.17382598570930297,2.797832489013672,257.30982208251953,540811400,68533287140
2020-04-08,0.033199037329715596,0.014648909554495,1.5898297627766926,105.81752014160156,438281200,54626360385
2020-04-09,0.017039633514091466,-0.0074955230630034,1.4380544026692708,83.63233184814453,459514800,49716835388
2020-04-20,0.16922020687350525,-0.024406147515708854,2.570443471272791,210.27493286132812,466628200,59013795271
2020-04-22,-0.011557854436035268,0.046988944798446494,2.1981074015299575,145.00419616699216,413588900,51243820261
2020-04-23,-0.008276627988175035,0.028606454091559298,1.9616686503092353,209.46932220458984,424696900,64776522348
2020-04-24,0.020340460497580867,0.01952676188991745,1.864667256673177,72.501220703125,400839200,51425081314
2020-04-28,0.001744387332448268,0.041213278598962344,2.834387461344401,43.82891082763672,445722800,51405467388
2020-04-29,0.032998057959333735,0.11041155157214375,2.291831970214844,553.0173568725586,472352800,86598600962
2020-05-05,-0.009775954261169865,-0.012013782424790249,2.092613220214839,106.66769409179688,467476700,62153151762
2020-05-06,0.014486537463058433,0.00818173800174705,1.62588755289714,226.1277313232422,371537600,69715430730
2020-05-07,0.0046843146586812,0.057006012726264293,1.349278767903641,433.3297119140625,356058700,84707445217
2020-05-08,0.026451489381784533,-0.0038153533738213004,1.8310000101725308,118.53363037109375,439267900,72225887398
2020-05-11,0.006054829660558801,-0.1266028849669637,2.4768333435058594,334.8957290649414,458924400,77174460449
2020-05-12,-0.011783981181727235,0.020924506618131,2.582553863525393,193.07721710205078,462402700,58042443817
2020-05-14,5.936734318633466e-06,0.08878721415797916,2.199000040690102,272.7410888671875,437124200,76577432498
2020-05-15,-0.0007762864808587994,-0.0388808258163629,1.9624455769856723,252.12020111083984,408824400,64761144419
2020-05-18,0.016164502610337566,0.0696668186988903,2.0168329874674527,172.23514556884766,397309400,59238706824
2020-05-19,-0.0010589818207655001,-0.0023764675463312,1.7483317057291667,150.44285583496094,332687100,53600481734
2020-05-20,0.016212690668261632,-0.01844724158608215,1.1112225850423176,182.16689300537104,301106300,49276415214
2020-05-21,-0.0043964940840900335,-0.04747184047787855,2.6112798055012973,351.7951354980469,388795800,52634481761
2020-05-22,-0.003514819882868267,0.0237749984339292,1.4248898824055989,117.42426300048834,288957700,41852365813
2020-05-26,-0.0035003246315082337,-0.03163456622165915,1.8637746175130208,120.08104705810547,318231500,39743928237
2020-05-27,0.00042724717041363325,0.036817937838436204,2.8104451497395906,188.12072753906253,387325700,43371571658
2020-05-28,-0.0069982149900567675,0.04505215952263835,2.142279307047519,205.94807434082034,306198800,46579542718
2020-05-29,0.0174794640818289,-0.0026485621555562,1.8103879292805989,100.15347290039061,400197900,45162458601
2020-06-01,0.03320186319855944,0.09819810871821985,1.972110748291018,383.2071228027344,363461700,49150629004
2020-06-02,-0.004410919311029133,-0.05113233786559405,1.6830546061197917,370.38311767578125,341724800,52919359676
2020-06-03,0.0031719169647203,0.021329343284640798,1.168613433837893,109.86378479003905,277153700,34869220079
2020-06-04,-0.012279039399909967,0.0079576725028972,2.191276550292971,185.7634735107422,279849900,36092219376
2020-06-05,0.020734413221387468,-0.0134475411192077,2.0202229817708406,106.33397674560545,320556900,32803592560
2020-06-08,0.0316684427085877,0.0160272672308218,2.1418889363606772,55.76145172119142,387688900,29563129611
2020-06-09,0.0174223524841665,-0.0015999513149274499,3.5018323262532554,88.82665252685548,422055400,32164388571
2020-06-11,-0.0019378796213703336,-0.051156603823431096,4.5943857828776045,347.58692169189453,556411900,42603672300
2020-06-12,-0.011677883695428269,0.02102739748542755,4.775610605875651,132.1619415283203,560319000,31479519524
2020-06-15,0.027568082936534264,-0.017514903980666848,4.365887959798177,263.84032440185547,451568800,37235804652
2020-06-16,0.011402125011388901,0.0143778091844921,2.5619990030924478,93.4767532348633,447907300,29531185225
2020-06-17,0.006091537222907899,-0.0059887002012181,1.2439422607421875,109.84770965576175,321954400,27879101471
2020-06-18,0.0058639176350015,-0.00559750200719845,1.2942250569661458,80.00296783447261,292854900,24483883875
2020-06-22,0.011081546338983166,0.03505699303980775,1.878278096516927,186.52122497558594,295057200,30183596066
2020-06-24,-0.0075872607803786005,-0.03130312192117335,3.166723887125656,208.9170379638672,447549200,27776746101
2020-06-25,0.0156032006676809,-0.0086169033094148,2.439111073811849,125.29685974121094,335713900,25626474748
2020-06-26,-0.026580608322167496,-0.01253172888701715,3.4929466247558545,106.71039581298828,468096300,25528956063
2020-06-29,0.023366573154865167,-0.0016827495404955,3.385723114013672,101.67274475097656,350510000,23186711731
2020-06-30,0.03580646095694637,-0.0069947530795545,3.9407806396484424,68.829833984375,469394700,21829890745
2020-07-01,0.026146289336279733,0.015543851242588,3.8559443155924478,106.46995544433595,437908700,22435287798
2020-07-08,0.11255165538828937,0.0444923843267066,3.9744440714518183,105.37321472167972,462513500,29594946294
2020-07-09,0.0193473238937547,-0.0153808787421559,3.819221496582022,101.8864517211914,429180800,26429801723
2020-07-15,0.024942196691660302,-0.014036636434931849,5.072001139322926,53.849060058593764,514493000,22034060023
2020-07-16,-0.014877510096660565,-0.0133262664807253,3.8563919067382812,66.37516021728514,452973600,21546025090
2020-07-17,-0.004843538037874433,-0.0008078109880193501,2.7507756551106772,47.678428649902315,327362800,19804421278
2020-07-21,0.03716583819304867,0.0385105013165465,5.683502197265625,134.18917083740237,467467200,24876277971
2020-07-22,0.0019543409863486336,0.04307188413125945,3.3013890584309897,115.68296813964844,383502100,24234332267
2020-07-27,-0.02428346283286557,0.19005709555540934,4.844164530436188,707.6476135253906,445354500,51004006648
2020-07-28,-0.025127017749922032,-0.01110374231281455,3.795893351236965,294.9399719238281,403290100,41123659207
2020-07-29,0.015184513523479567,0.011019026499621899,2.274775187174479,229.7635345458984,291214700,35496095421
2020-07-30,0.0034660318250345663,0.0262480565854259,3.232002258300786,148.39073181152344,395011000,34684936946
2020-08-04,0.056082895516733504,0.08688312161621935,3.35488891601563,154.47592163085938,393182600,35336901263
2020-08-05,0.007794557422963699,0.0391690209445936,2.6371663411458286,324.20875549316406,274323800,37286721109
2020-08-06,0.0147302528661458,-0.006858960207777099,3.7956670125325567,157.25527954101562,371125300,34705366798
2020-08-07,-0.02177646966074273,-0.027125793256855997,4.679611206054683,259.87892150878906,410213600,35883999951
2020-08-11,-0.03231704768780613,-0.007081632762294749,3.7842229207356772,382.31011962890625,391651400,39832001377
2020-08-14,0.09116479296898229,0.090644785049698,2.5592244466145786,243.38548278808594,409263200,39302548576
2020-08-18,0.0670482145107674,-0.006246343860171949,4.318054199218754,197.04391479492188,459671100,38022211751
2020-08-19,-0.006327480895408533,-0.0300187379583954,3.0667215983072915,185.96856689453125,412319500,37640242284
2020-08-26,0.09843152566995034,-0.036077410552344,4.9199473063151045,123.11349487304688,506787400,32434004441
2020-09-09,-0.09083588631517381,-0.09997229794255941,6.317441304524735,180.1457366943359,519111900,38676226275
2020-09-10,-0.015812199552531967,0.030094023183536302,9.925671895345053,146.02909851074222,543680200,85827577767
2020-09-11,-0.0093199992333388,0.0107789681022404,6.4104461669921875,157.56687927246094,464892800,72497391104
2020-09-14,0.05052665329475503,0.01689046316082845,7.755388895670578,280.4586944580078,479803900,52990277301
2020-09-16,0.0055825179040106,-0.0014174467304607,5.702608744303386,205.66197204589844,461760900,46877598632
2020-09-17,-0.0266644432285323,0.0305390881282047,5.421328226725265,145.94972229003906,537330600,58051341603
2020-09-25,0.002766511039818101,-0.0590477252714295,5.235666910807282,108.76951599121094,443910900,53729677923
2020-09-28,0.0277974784957509,0.0050172281538865505,3.2033869425455728,126.6693115234375,371315200,62020849897
2020-09-29,-0.0072716242162538,0.0127752735517633,3.386441548665369,109.35618591308594,319956100,58182409838
2020-09-30,0.013339632544613669,-0.0025223951992851,4.023722330729167,92.8931884765625,385034000,55989684310
2020-10-01,0.0253782422392537,-0.0170032493272562,3.103327433268234,242.0274658203125,367782900,54702616011
2020-10-02,-0.04531785360811267,-0.011909561603420049,4.944445292154953,129.39834594726562,471264000,62876844381
2020-10-05,0.026682543369941667,0.02142165693389505,3.6513290405273486,82.220703125,315918200,59347085631
2020-10-06,-0.029058390986449967,-0.027315224849792152,5.348889668782557,142.83660888671875,410675100,55454491419
2020-10-07,0.025064143048471932,0.0045006373940388,3.3835016886393228,62.953125,312420100,49729376496
2020-10-08,-0.0003688299095726,0.02466542966014915,3.0972264607747397,199.84742736816406,268222500,76775812108
2020-10-09,0.022162281123587632,0.02794599183955165,3.11599731445312,137.962890625,285442000,35842619376
2020-10-14,0.04080908035670564,0.03549798893976925,5.279111226399735,122.63381958007812,410605100,38022273286
2020-10-15,-0.0127783142246799,0.0001896191758464002,3.844668070475265,138.0825958251953,324044400,39451415603
2020-10-16,-0.01808954768086213,-0.0223883551763471,6.807668050130199,167.23646545410156,343209500,40306265589
2020-10-19,-0.021887278626225363,0.0372571231849734,5.872111002604171,200.2090606689453,333974700,36672012020
2020-10-20,-0.0014624233015914669,-0.0067892722276786995,3.760950724283859,165.79872131347656,309586600,44657408174
2020-10-21,-0.004585352359847467,0.069297514963459,3.284665425618485,657.7684936523438,278911500,63656036948
2020-10-22,-0.001603872789034633,0.03306052181303195,4.732393900553386,236.68267822265625,306207600,50502606083
2020-10-23,-0.0031458624468011995,-0.00616589232378865,3.5688323974609326,139.59617614746094,253057600,43231197055
2020-10-26,2.6273411438919515e-05,-0.0138183816831752,5.135780334472656,215.20600891113278,314592300,44617142542
2020-10-27,0.01622178588752597,0.034971931557851346,3.4082158406575522,358.9977264404297,246156300,47690312258
2020-10-28,-0.04261547886917493,-0.03301560129815845,4.535837809244792,466.6313781738281,332058000,51143760029
2020-10-29,0.021382136334709433,0.0038056953635920497,4.419726053873693,321.96360778808594,346025100,69419977347
2020-11-03,-0.0203805560788238,0.0201936641058754,4.827550252278642,338.871337890625,308637500,42458446379
2020-11-05,0.0670010790078549,0.0925450907080769,3.9931131998697915,812.2977752685547,327416600,56297032477
2020-11-06,-0.0076389082810707,0.0486403042233067,3.888888041178395,359.9079895019531,272521900,56576147581
2020-11-10,-0.05064501432387867,-0.0143742529815787,5.402000427246098,169.7636871337891,360696000,37665319809
2020-11-11,0.02686001164211556,0.0281880552951887,3.4513880411783853,325.15391540527344,251706100,43847778445
2020-11-12,-0.007952713586602567,0.01619897049780545,3.648277282714844,392.9189147949219,249967600,47053085578
2020-11-13,-0.0005132782872238666,0.016047093921058,2.7466049194335938,244.47219848632812,216019200,44790997897
2020-11-16,0.0028118751315831334,-0.0032667069775171986,3.0423838297525996,476.9024963378906,247872800,42968006119
2020-11-17,0.025347867349347797,0.049994666668807294,4.690940856933598,619.9152984619141,326729900,53599907047
2020-11-18,0.026981757457398798,0.0035822530890223005,7.021664937337239,533.60595703125,368790100,66944999502
2020-11-19,0.011614766891522034,-0.007822230350785,3.822443644205729,375.704833984375,321744900,49458984573
2020-11-20,-0.011986234304135833,0.0629756920320947,2.567331949869792,524.7052612304688,239828000,55622817236
2020-11-23,0.011926561033216335,0.0899165998187422,5.21816762288412,384.6756286621094,372918200,70013415180
2020-11-24,0.027398300313951306,0.0164948831589777,5.640942891438802,623.4767456054688,346861700,74751323109
2020-11-25,0.0208282629018207,-0.03731921766395535,4.670110066731766,427.6205749511719,299097800,63798850264
2020-11-27,0.009512795044559133,-0.08994481892065564,3.1178868611653505,476.06707763671875,207232600,55717600348
2020-11-30,-0.0061488329520918,0.16763098778787905,9.021779378255195,807.3220825195312,439697500,68005348232
2020-12-01,0.025828875538543666,-0.04334151956301565,5.5495020548502465,793.7296752929688,338778700,76812623177
2020-12-02,-0.009821682431179401,0.019974422261982948,5.175671895345076,492.9463806152344,294917300,54270989268
2020-12-03,0.012265129692418832,0.0217008995577525,3.1499455769856675,337.25628662109375,264463600,48076508351
2020-12-04,-0.0012174538669133001,-0.05756543877068455,2.6086095174153647,431.9552917480469,224736300,50209978055
2020-12-07,0.027378660834060597,0.03290138384559125,6.506721496582041,249.08740234375,310667100,37616838704
2020-12-08,0.007950593934264567,-0.053950270115146796,5.340721130371094,527.9077758789062,340746500,46091208076
2020-12-09,-0.037922161646339936,0.023160786505073548,10.459391276041691,367.5180358886719,410978800,50276288911
2020-12-10,0.016162181176466634,-0.0198184062378216,9.164998372395837,310.5252380371094,343165800,37219714305
2020-12-11,-0.009719504520246168,-0.01804262487065795,4.523053487141918,335.74249267578125,287658800,39018460109
2020-12-14,0.018927945321410133,0.069724670894287,5.294499715169262,152.88259887695312,318422300,30599834783
2020-12-15,0.014129309847462398,0.00728111510584455,4.790166219075488,230.39248657226562,358848200,36068628381
2020-12-16,0.0022880349765968338,0.08848581996376174,5.047551472981765,1107.5964965820312,313048000,60226259852
2020-12-17,0.019551828874672033,0.040321903794381345,5.590728759765644,1226.5346069335938,332656100,96858138521
2020-12-21,-0.007366654082129433,-0.025751533543397463,5.1283823649088305,973.3128662109375,372123500,60272207602
2020-12-22,0.004640447681932534,0.04201486646827595,6.246449788411458,702.4107360839844,371440800,58917522761
2020-12-23,-0.0015985837747873332,-0.0516646679685358,4.197113037109374,649.3011474609375,229618700,66407574942
2020-12-24,0.0094021377024734,0.0345329035808675,4.1244455973307295,517.9795227050781,152564900,55398173416
2020-12-28,0.024579470034591034,0.1676571562112627,5.754053751627585,622.0713195800781,335058000,73279308755
2020-12-29,0.000578084896155367,0.00589380216295045,4.2960561116536455,714.6126708984375,287237700,63976629973
2020-12-30,0.007940002412700934,0.0407549549964207,4.994944254557292,805.4823608398438,289176100,68582016914
2020-12-31,-0.00027659675838616685,-0.0064033885513030495,4.768666585286468,535.3361511230469,307210300,60681811709
2021-01-13,0.05641998768249426,0.40963505416492774,5.281158447265625,2577.5411987304688,254998300,99474108774
2021-01-14,-0.012758651123937167,0.06385497431725,4.397939046223958,1624.4730224609375,245438700,97026905962
2021-01-15,-0.014483717530206832,-0.04926695748712415,6.3963368733723955,2538.9529418945312,312811300,103732797191
2021-02-01,0.04948388326311324,0.03949836092006791,8.563832600911459,1176.7371826171875,265618000,90611071580
2021-02-18,-0.0327977890008482,0.4780790401044914,3.977666219075521,780.0184936523438,211276000,80310626548
2021-02-19,-0.010007824480047167,0.04657772232312525,4.2569529215494795,2624.6187744140625,230647700,89764311171
2021-02-24,-0.03762868946123297,-0.1404061839999835,7.52193959554037,2138.30078125,281566900,95024521925
2021-02-25,-0.049257926287337495,-0.07264678923733206,11.551661173502586,2530.1411743164062,355947200,78988247822
2021-03-01,0.0461284208358665,0.057096150707143356,6.345052083333343,2410.1001586914062,252298500,77924138757
2021-03-02,-0.0272752100964082,-0.03565466985540745,6.522219340006505,1517.476318359375,225373500,70054567442
2021-03-03,-0.03393729804372687,0.050201563936365254,8.613004048665394,2214.6356201171875,283364300,75895592655
2021-03-04,-0.024520753186538763,-0.03032858265642615,11.143885294596359,2095.0053100585938,485545500,75249935398
2021-03-08,-0.044675549147822964,0.1328968190382069,10.300224304199208,1486.1328735351562,393437600,76228419206
2021-03-09,0.0915433812416454,0.0337482272205449,11.729052225748712,1453.0338134765625,412695700,74373471892
2021-03-10,-0.0063542175204181,-0.00763491446792245,9.323501586914071,2037.3380126953125,354010400,82449750799
2021-03-11,0.027337471071703034,0.02354980512318235,4.277501424153641,1857.8352661132812,267316200,80785476504
2021-03-12,-0.007918770184121,-0.0189017771688467,4.754669189453129,1365.2445068359375,237294500,78125766014
2021-03-15,0.014137435148566834,-0.00689652816682415,5.266942342122381,2643.709228515625,238682600,92664108700
2021-03-16,-0.009275826138753667,0.0122896908319299,5.8197174072265625,1687.5796508789062,262591000,83578308189
2021-03-17,0.0148563838287157,0.02274441589776605,8.744944254557302,2265.9132690429688,295422100,84771230539
2021-03-18,-0.04586156176266643,-0.019726013953464648,6.617167154947917,3002.8009643554688,293896100,79009886504
2021-03-19,0.004549920289663233,0.0139657697528038,5.2176666259765625,1474.697265625,406739500,70313171496
2021-03-22,0.0210392197877463,-0.06745447597780074,5.7421620686848955,2160.496337890625,288492900,80120751103
2021-03-23,-0.0033432634358780337,-0.0018259059466969002,3.9736150105794414,1288.657470703125,263288800,78433261879
2021-03-24,-0.028075865916741036,-0.043334366766519195,6.408223470052083,2458.8455200195312,249096100,101795275260
2021-03-25,0.0023335241300395343,-0.00952793972346685,6.0973358154296875,1300.6787109375,287789400,97650141542
2021-03-26,-0.008939600815819166,0.06688603900383644,6.745445251464858,1832.8215942382812,261887600,79200714526
2021-03-29,-0.0009141105240741331,0.0580025619342482,3.9366633097330683,1678.1146240234375,221650200,80422157575
2021-03-30,0.0069604122952207,0.01734804483761405,6.346666971842457,1131.3621215820312,250721100,76926898135
2021-03-31,0.027431258004912033,0.019599888132036936,5.169387817382812,1179.2224731445312,280213700,95747728846
2021-04-01,0.006444783100217934,0.0168573617214169,5.011500040690109,578.8347778320311,239790300,92583423587
2021-04-05,0.029549319677604737,0.03270691913563275,4.882001241048196,1152.53515625,280877600,89595663285
2021-04-06,0.0007950961257269,-0.00483904617753025,2.6844940185547017,963.19189453125,215742700,95280893869
2021-04-08,0.014996063165379131,-0.005904223010003051,3.153889973958343,1296.0446166992188,216859500,78366812170
2021-04-09,0.010810675032465434,-0.004618464140071251,3.8605550130208335,588.447021484375,257828000,66467680638
2021-04-12,0.008588802334359,0.0303770665512751,3.994837443033873,876.2550048828125,244463100,73556625128
2021-04-13,0.0387873948718652,0.06749267463171066,7.33172607421875,2026.095947265625,291540900,99440097301
